date,state,total_enrollment,total_demographic_updates,total_biometric_updates
2025-11-18,Lakshadweep,1,18,15
2025-11-18,Madhya Pradesh,5366,17858,19181
2025-11-18,Maharashtra,4819,150669,69719
2025-11-18,Manipur,200,4903,2192
2025-11-18,Meghalaya,427,504,253
2025-11-18,Mizoram,52,300,244
2025-11-18,Nagaland,53,329,623
2025-11-18,Odisha,1561,9706,14211
2025-11-18,Puducherry,40,246,680
2025-11-18,Punjab,992,5511,11653
2025-11-18,Rajasthan,4471,13186,23686
2025-11-18,Sikkim,10,47,26
2025-11-18,Tamil Nadu,3905,17638,36920
2025-11-18,Telangana,1987,6618,11097
2025-11-18,Tripura,207,781,2141
2025-11-18,Uttar Pradesh,12293,62404,68131
2025-11-18,Uttarakhand,551,2832,7426
2025-11-18,West Bengal,5062,30262,14632
2025-11-19,Andaman And Nicobar Islands,16,103,20
2025-11-19,Andhra Pradesh,3448,18632,20390
2025-11-19,Arunachal Pradesh,125,308,488
2025-11-19,Assam,3533,6532,2204
2025-11-19,Bihar,11184,49239,9946
2025-11-19,Chandigarh,69,596,152
2025-11-19,Chhattisgarh,2932,17917,5199
2025-11-19,Dadra And Nagar Haveli And Daman And Diu,27,96,192
2025-11-19,Delhi,1917,6195,2039
2025-11-19,Goa,62,391,251
2025-11-19,Gujarat,5484,14587,23940
2025-11-19,Haryana,3141,9155,4397
2025-11-19,Himachal Pradesh,732,1633,1218
2025-11-19,Jammu And Kashmir,1607,3483,3237
2025-11-19,Jharkhand,4583,16009,3800
2025-11-19,Karnataka,5337,10133,12827
2025-11-19,Kerala,3001,8467,7011
2025-11-19,Ladakh,19,78,30
2025-11-19,Lakshadweep,6,18,16
2025-11-19,Madhya Pradesh,11315,19391,12228
2025-11-19,Maharashtra,7223,85613,68303
2025-11-19,Manipur,247,3782,1566
2025-11-19,Meghalaya,434,524,253
2025-11-19,Mizoram,95,240,141
2025-11-19,Nagaland,63,253,416
2025-11-19,Odisha,2995,6755,13688
2025-11-19,Puducherry,43,224,358
2025-11-19,Punjab,1700,5995,6747
2025-11-19,Rajasthan,9913,21407,9798
2025-11-19,Sikkim,20,67,35
2025-11-19,Tamil Nadu,5563,18800,20912
2025-11-19,Telangana,2243,7971,12697
2025-11-19,Tripura,254,958,1488
2025-11-19,Uttar Pradesh,19330,76011,36234
2025-11-19,Uttarakhand,774,3890,3785
2025-11-19,West Bengal,5515,22208,9854
2025-11-25,Andaman And Nicobar Islands,4,16,283
2025-11-25,Andhra Pradesh,2586,7209,50908
2025-11-25,Arunachal Pradesh,18,58,1400
2025-11-25,Assam,1333,1909,17221
2025-11-25,Bihar,5005,5933,35749
2025-11-25,Chandigarh,57,217,443
2025-11-25,Chhatisgarh,0,0,1
2025-11-25,Chhattisgarh,1767,4454,29477
2025-11-25,Dadra And Nagar Haveli And Daman And Diu,16,29,254
2025-11-25,Delhi,675,2047,7286
2025-11-25,Goa,45,181,971
2025-11-25,Gujarat,2863,4079,17571
2025-11-25,Haryana,847,1964,17053
2025-11-25,Himachal Pradesh,340,389,6438
2025-11-25,Jammu And Kashmir,854,911,16991
2025-11-25,Jharkhand,1856,2914,15580
2025-11-25,Karnataka,3822,5447,7651
2025-11-25,Kerala,1344,4240,11889
2025-11-25,Ladakh,14,34,28
2025-11-25,Lakshadweep,6,4,64
2025-11-25,Madhya Pradesh,4943,5302,24890
2025-11-25,Maharashtra,5084,17334,73234
2025-11-25,Manipur,123,549,3281
2025-11-25,Meghalaya,399,135,871
2025-11-25,Mizoram,32,40,606
2025-11-25,Nagaland,36,59,1202
2025-11-25,Odisha,1595,1981,12530
2025-11-25,Puducherry,45,128,586
2025-11-25,Punjab,442,598,10322
2025-11-25,Rajasthan,4315,4271,30873
2025-11-25,Sikkim,10,9,58
2025-11-25,Tamil Nadu,3961,8000,26593
2025-11-25,Telangana,1652,6130,15855
2025-11-25,Tripura,179,306,3841
2025-11-25,Uttar Pradesh,7664,14448,102803
2025-11-25,Uttarakhand,394,888,12032
2025-11-25,West Bengal,4056,7273,19613
2025-11-26,Andaman And Nicobar Islands,0,61,0
2025-11-26,Andhra Pradesh,0,14267,0
2025-11-26,Arunachal Pradesh,0,151,0
2025-11-26,Assam,0,5818,0
2025-11-26,Bihar,0,28622,0
2025-11-26,Chandigarh,0,206,0
2025-11-26,Chhattisgarh,0,14872,0
2025-11-26,Dadra And Nagar Haveli And Daman And Diu,0,75,0
2025-11-26,Delhi,0,3816,0
2025-11-26,Goa,0,403,0
2025-11-26,Gujarat,0,10300,0
2025-11-26,Haryana,0,4820,0
2025-11-26,Himachal Pradesh,0,904,0
2025-11-26,Jammu And Kashmir,0,1874,0
2025-11-26,Jharkhand,0,6904,0
2025-11-26,Karnataka,0,5122,0
2025-11-26,Kerala,0,3988,0
2025-11-26,Ladakh,0,5,0
2025-11-26,Lakshadweep,0,2,0
2025-11-26,Madhya Pradesh,0,8067,0
2025-11-26,Maharashtra,0,48127,0
2025-11-26,Manipur,0,2028,0
2025-11-26,Meghalaya,0,428,0
2025-11-26,Mizoram,0,180,0
2025-11-26,Nagaland,0,219,0
2025-11-26,Odisha,0,6550,0
2025-11-26,Puducherry,0,265,0
2025-11-26,Punjab,0,4711,0
2025-11-26,Rajasthan,0,12312,0
2025-11-26,Sikkim,0,22,0
2025-11-26,Tamil Nadu,0,19384,0
2025-11-26,Telangana,0,7307,0
2025-11-26,Tripura,0,788,0
2025-11-26,Uttar Pradesh,0,47664,0
2025-11-26,Uttarakhand,0,1502,0
2025-11-26,West Bengal,0,30127,0
2025-11-27,Andaman And Nicobar Islands,0,191,0
2025-11-27,Andhra Pradesh,0,32551,0
2025-11-27,Arunachal Pradesh,0,586,0
2025-11-27,Assam,0,17425,0
2025-11-27,Bihar,0,83409,0
2025-11-27,Chandigarh,0,397,0
2025-11-27,Chhattisgarh,0,28404,0
2025-11-27,Dadra And Nagar Haveli And Daman And Diu,0,115,0
2025-11-27,Delhi,0,6214,0
2025-11-27,Goa,0,589,0
2025-11-27,Gujarat,0,19494,0
2025-11-27,Haryana,0,9725,0
2025-11-27,Himachal Pradesh,0,2337,0
2025-11-27,Jammu And Kashmir,0,4011,0
2025-11-27,Jharkhand,0,24264,0
2025-11-27,Karnataka,0,18375,0
2025-11-27,Kerala,0,14907,0
2025-11-27,Ladakh,0,37,0
2025-11-27,Lakshadweep,0,34,0
2025-11-27,Madhya Pradesh,0,22045,0
2025-11-27,Maharashtra,0,81757,0
2025-11-27,Manipur,0,5585,0
2025-11-27,Meghalaya,0,626,0
2025-11-27,Mizoram,0,378,0
2025-11-27,Nagaland,0,472,0
2025-11-27,Odisha,0,13245,0
2025-11-27,Puducherry,0,318,0
2025-11-27,Punjab,0,7727,0
2025-11-27,Rajasthan,0,31158,0
2025-11-27,Sikkim,0,106,0
2025-11-27,Tamil Nadu,0,32803,0
2025-11-27,Telangana,0,18451,0
2025-11-27,Tripura,0,1439,0
2025-11-27,Uttar Pradesh,0,145451,0
2025-11-27,Uttarakhand,0,4842,0
2025-11-27,West Bengal,0,48732,0
2025-11-28,Andaman And Nicobar Islands,0,60,0
2025-11-28,Andhra Pradesh,0,15052,0
2025-11-28,Arunachal Pradesh,0,296,0
2025-11-28,Assam,0,10244,0
2025-11-28,Bihar,0,56736,0
2025-11-28,Chandigarh,0,407,0
2025-11-28,Chhattisgarh,0,28933,0
2025-11-28,Dadra And Nagar Haveli And Daman And Diu,0,140,0
2025-11-28,Delhi,0,5854,0
2025-11-28,Goa,0,688,0
2025-11-28,Gujarat,0,17428,0
2025-11-28,Haryana,0,8131,0
2025-11-28,Himachal Pradesh,0,1792,0
2025-11-28,Jammu And Kashmir,0,3581,0
2025-11-28,Jharkhand,0,13588,0
2025-11-28,Karnataka,0,11531,0
2025-11-28,Kerala,0,9711,0
2025-11-28,Ladakh,0,54,0
2025-11-28,Lakshadweep,0,11,0
2025-11-28,Madhya Pradesh,0,16441,0
2025-11-28,Maharashtra,0,48195,0
2025-11-28,Manipur,0,2438,0
2025-11-28,Meghalaya,0,516,0
2025-11-28,Mizoram,0,224,0
2025-11-28,Nagaland,0,333,0
2025-11-28,Odisha,0,7664,0
2025-11-28,Puducherry,0,375,0
2025-11-28,Punjab,0,7128,0
2025-11-28,Rajasthan,0,19562,0
2025-11-28,Sikkim,0,125,0
2025-11-28,Tamil Nadu,0,27740,0
2025-11-28,Telangana,0,16030,0
2025-11-28,Tripura,0,2058,0
2025-11-28,Uttar Pradesh,0,81269,0
2025-11-28,Uttarakhand,0,2745,0
2025-11-28,West Bengal,0,29203,0
2025-11-29,Andaman And Nicobar Islands,0,24,0
2025-11-29,Andhra Pradesh,0,18614,0
2025-11-29,Arunachal Pradesh,0,112,0
2025-11-29,Assam,0,6653,0
2025-11-29,Bihar,0,25199,0
2025-11-29,Chandigarh,0,196,0
2025-11-29,Chhattisgarh,0,11118,0
2025-11-29,Dadra And Nagar Haveli And Daman And Diu,0,62,0
2025-11-29,Delhi,0,3398,0
2025-11-29,Goa,0,219,0
2025-11-29,Gujarat,0,7608,0
2025-11-29,Haryana,0,2956,0
2025-11-29,Himachal Pradesh,0,785,0
2025-11-29,Jammu And Kashmir,0,1085,0
2025-11-29,Jharkhand,0,6451,0
2025-11-29,Karnataka,0,10168,0
2025-11-29,Kerala,0,7236,0
2025-11-29,Ladakh,0,21,0
2025-11-29,Lakshadweep,0,12,0
2025-11-29,Madhya Pradesh,0,9130,0
2025-11-29,Maharashtra,0,31887,0
2025-11-29,Manipur,0,2735,0
2025-11-29,Meghalaya,0,176,0
2025-11-29,Mizoram,0,126,0
2025-11-29,Nagaland,0,216,0
2025-11-29,Odisha,0,5786,0
2025-11-29,Puducherry,0,156,0
2025-11-29,Punjab,0,2828,0
2025-11-29,Rajasthan,0,7321,0
2025-11-29,Sikkim,0,28,0
2025-11-29,Tamil Nadu,0,11724,0
2025-11-29,Telangana,0,11117,0
2025-11-29,Tripura,0,576,0
2025-11-29,Uttar Pradesh,0,43397,0
2025-11-29,Uttarakhand,0,1675,0
2025-11-29,West Bengal,0,13299,0
2025-12-01,Andaman And Nicobar Islands,0,83,207
2025-12-01,Andhra Pradesh,0,19231,15146
2025-12-01,Arunachal Pradesh,0,100,181
2025-12-01,Assam,0,7901,4356
2025-12-01,Bihar,0,25390,29167
2025-12-01,Chandigarh,0,83,285
2025-12-01,Chhattisgarh,0,8500,21002
2025-12-01,Dadra And Nagar Haveli And Daman And Diu,0,71,109
2025-12-01,Delhi,0,2762,4978
2025-12-01,Goa,0,145,350
2025-12-01,Gujarat,0,5912,14714
2025-12-01,Haryana,0,3860,10520
2025-12-01,Himachal Pradesh,0,692,2921
2025-12-01,Jammu And Kashmir,0,1804,3968
2025-12-01,Jharkhand,0,6571,8582
2025-12-01,Karnataka,0,9462,8442
2025-12-01,Kerala,0,7150,4390
2025-12-01,Ladakh,0,34,28
2025-12-01,Lakshadweep,0,0,30
2025-12-01,Madhya Pradesh,0,9608,40424
2025-12-01,Maharashtra,0,27503,58887
2025-12-01,Manipur,0,1900,1159
2025-12-01,Meghalaya,0,357,230
2025-12-01,Mizoram,0,154,399
2025-12-01,Nagaland,0,328,188
2025-12-01,Odisha,0,7368,14128
2025-12-01,Puducherry,0,101,428
2025-12-01,Punjab,0,2873,9201
2025-12-01,Rajasthan,0,11626,34282
2025-12-01,Sikkim,0,88,37
2025-12-01,Tamil Nadu,0,18924,35195
2025-12-01,Telangana,0,12862,12845
2025-12-01,Tripura,0,1189,1777
2025-12-01,Uttar Pradesh,0,65044,93292
2025-12-01,Uttarakhand,0,2678,15944
2025-12-01,West Bengal,0,23907,9743
2025-12-02,Andaman And Nicobar Islands,0,114,206
2025-12-02,Andhra Pradesh,0,34640,24048
2025-12-02,Arunachal Pradesh,0,621,795
2025-12-02,Assam,0,13139,7905
2025-12-02,Bihar,0,59686,32015
2025-12-02,Chandigarh,0,444,319
2025-12-02,Chhattisgarh,0,16473,19752
2025-12-02,Dadra And Nagar Haveli And Daman And Diu,0,65,379
2025-12-02,Delhi,0,4872,5838
2025-12-02,Goa,0,458,687
2025-12-02,Gujarat,0,14423,34018
2025-12-02,Haryana,0,6450,10668
2025-12-02,Himachal Pradesh,0,1217,3071
2025-12-02,Jammu And Kashmir,0,3515,7471
2025-12-02,Jharkhand,0,14837,11249
2025-12-02,Karnataka,0,19126,24158
2025-12-02,Kerala,0,15868,12626
2025-12-02,Ladakh,0,105,30
2025-12-02,Lakshadweep,0,9,42
2025-12-02,Madhya Pradesh,0,13428,34123
2025-12-02,Maharashtra,0,33024,73258
2025-12-02,Manipur,0,2686,1723
2025-12-02,Meghalaya,0,383,396
2025-12-02,Mizoram,0,336,657
2025-12-02,Nagaland,0,344,658
2025-12-02,Odisha,0,7907,17194
2025-12-02,Puducherry,0,529,519
2025-12-02,Punjab,0,8862,14728
2025-12-02,Rajasthan,0,20824,28914
2025-12-02,Sikkim,0,85,48
2025-12-02,Tamil Nadu,0,33135,40601
2025-12-02,Telangana,0,8791,13797
2025-12-02,Tripura,0,1626,1908
2025-12-02,Uttar Pradesh,0,77086,77138
2025-12-02,Uttarakhand,0,4817,15875
2025-12-02,West Bengal,0,49208,19370
2025-12-02,West Bengli,0,2,0
2025-12-03,Andaman And Nicobar Islands,0,160,117
2025-12-03,Andhra Pradesh,0,24038,13916
2025-12-03,Arunachal Pradesh,0,211,724
2025-12-03,Assam,0,7993,8181
2025-12-03,Bihar,0,28538,29391
2025-12-03,Chandigarh,0,240,196
2025-12-03,Chhattisgarh,0,11256,16238
2025-12-03,Dadra And Nagar Haveli And Daman And Diu,0,114,152
2025-12-03,Delhi,0,6826,5248
2025-12-03,Goa,0,292,235
2025-12-03,Gujarat,0,17741,13303
2025-12-03,Haryana,0,9557,10229
2025-12-03,Himachal Pradesh,0,1538,3088
2025-12-03,Jammu And Kashmir,0,3835,7699
2025-12-03,Jharkhand,0,10687,11791
2025-12-03,Karnataka,0,19956,16438
2025-12-03,Kerala,0,15292,10736
2025-12-03,Ladakh,0,91,27
2025-12-03,Lakshadweep,0,28,27
2025-12-03,Madhya Pradesh,0,23136,29239
2025-12-03,Maharashtra,0,59136,56942
2025-12-03,Manipur,0,3363,1273
2025-12-03,Meghalaya,0,1006,277
2025-12-03,Mizoram,0,402,469
2025-12-03,Nagaland,0,613,724
2025-12-03,Odisha,0,14379,9232
2025-12-03,Puducherry,0,387,338
2025-12-03,Punjab,0,8986,9279
2025-12-03,Rajasthan,0,22579,23225
2025-12-03,Sikkim,0,124,35
2025-12-03,Tamil Nadu,0,23939,24628
2025-12-03,Telangana,0,13864,8523
2025-12-03,Tripura,0,1283,2038
2025-12-03,Uttar Pradesh,0,79393,56441
2025-12-03,Uttarakhand,0,5015,9497
2025-12-03,West Bengal,0,34106,13609
2025-12-04,Andaman And Nicobar Islands,0,134,195
2025-12-04,Andhra Pradesh,0,29678,24947
2025-12-04,Arunachal Pradesh,0,367,682
2025-12-04,Assam,0,13482,7538
2025-12-04,Bihar,0,55692,34989
2025-12-04,Chandigarh,0,437,305
2025-12-04,Chhatisgarh,0,2,0
2025-12-04,Chhattisgarh,0,25496,25844
2025-12-04,Dadra And Nagar Haveli And Daman And Diu,0,186,205
2025-12-04,Delhi,0,7846,4882
2025-12-04,Goa,0,530,311
2025-12-04,Gujarat,0,20290,16764
2025-12-04,Haryana,0,10412,8263
2025-12-04,Himachal Pradesh,0,2021,2555
2025-12-04,Jammu And Kashmir,0,5395,5454
2025-12-04,Jharkhand,0,19295,11422
2025-12-04,Karnataka,0,22694,8808
2025-12-04,Kerala,0,16603,8240
2025-12-04,Ladakh,0,79,28
2025-12-04,Lakshadweep,0,18,18
2025-12-04,Madhya Pradesh,0,22929,35273
2025-12-04,Maharashtra,0,49597,64672
2025-12-04,Manipur,0,2092,781
2025-12-04,Meghalaya,0,803,319
2025-12-04,Mizoram,0,305,712
2025-12-04,Nagaland,0,394,458
2025-12-04,Odisha,0,9269,8346
2025-12-04,Puducherry,0,462,341
2025-12-04,Punjab,0,6931,8911
2025-12-04,Rajasthan,0,20424,30279
2025-12-04,Sikkim,0,44,25
2025-12-04,Tamil Nadu,0,23747,32560
2025-12-04,Telangana,0,9546,13586
2025-12-04,Tripura,0,1502,1910
2025-12-04,Uttar Pradesh,0,66010,65387
2025-12-04,Uttarakhand,0,3299,10429
2025-12-04,West Bengal,0,29199,14188
2025-12-05,Andaman And Nicobar Islands,0,75,135
2025-12-05,Andhra Pradesh,0,12421,18802
2025-12-05,Arunachal Pradesh,0,154,393
2025-12-05,Assam,0,8495,6356
2025-12-05,Bihar,0,29951,17972
2025-12-05,Chandigarh,0,114,150
2025-12-05,Chhattisgarh,0,13701,14052
2025-12-05,Dadra And Nagar Haveli And Daman And Diu,0,24,202
2025-12-05,Delhi,0,4286,3832
2025-12-05,Goa,0,340,355
2025-12-05,Gujarat,0,13221,22810
2025-12-05,Haryana,0,7861,7009
2025-12-05,Himachal Pradesh,0,1146,2044
2025-12-05,Jammu And Kashmir,0,2848,4684
2025-12-05,Jharkhand,0,8751,7061
2025-12-05,Karnataka,0,11879,20707
2025-12-05,Kerala,0,8301,8062
2025-12-05,Ladakh,0,43,19
2025-12-05,Lakshadweep,0,5,33
2025-12-05,Madhya Pradesh,0,8931,25781
2025-12-05,Maharashtra,0,17037,64227
2025-12-05,Manipur,0,856,982
2025-12-05,Meghalaya,0,396,333
2025-12-05,Mizoram,0,121,356
2025-12-05,Nagaland,0,191,820
2025-12-05,Odisha,0,6059,19056
2025-12-05,Puducherry,0,233,383
2025-12-05,Punjab,0,4287,10159
2025-12-05,Rajasthan,0,14002,20390
2025-12-05,Sikkim,0,103,47
2025-12-05,Tamil Nadu,0,22605,27875
2025-12-05,Telangana,0,15468,8276
2025-12-05,Tripura,0,1681,1204
2025-12-05,Uttar Pradesh,0,60375,32262
2025-12-05,Uttarakhand,0,2541,6349
2025-12-05,Uttaranchal,0,0,1
2025-12-05,West Bengal,0,24762,12292
2025-12-06,Andaman And Nicobar Islands,0,25,106
2025-12-06,Andhra Pradesh,0,10760,20574
2025-12-06,Arunachal Pradesh,0,66,435
2025-12-06,Assam,0,3723,6955
2025-12-06,Bihar,0,24648,20060
2025-12-06,Chandigarh,0,243,143
2025-12-06,Chhattisgarh,0,11213,13519
2025-12-06,Dadra And Nagar Haveli And Daman And Diu,0,109,80
2025-12-06,Delhi,0,5424,4963
2025-12-06,Goa,0,275,323
2025-12-06,Gujarat,0,14623,10721
2025-12-06,Haryana,0,6891,6219
2025-12-06,Himachal Pradesh,0,1524,2015
2025-12-06,Jammu And Kashmir,0,3261,5457
2025-12-06,Jharkhand,0,10856,6527
2025-12-06,Karnataka,0,10099,17785
2025-12-06,Kerala,0,7892,15091
2025-12-06,Ladakh,0,72,28
2025-12-06,Lakshadweep,0,25,31
2025-12-06,Madhya Pradesh,0,11500,25171
2025-12-06,Maharashtra,0,24565,57713
2025-12-06,Manipur,0,1232,1136
2025-12-06,Meghalaya,0,218,244
2025-12-06,Mizoram,0,172,341
2025-12-06,Nagaland,0,223,850
2025-12-06,Odisha,0,8479,14966
2025-12-06,Puducherry,0,348,596
2025-12-06,Punjab,0,3011,14440
2025-12-06,Rajasthan,0,8393,16823
2025-12-06,Sikkim,0,11,36
2025-12-06,Tamil Nadu,0,4803,38096
2025-12-06,Telangana,0,5725,13965
2025-12-06,Tripura,0,462,1174
2025-12-06,Uttar Pradesh,0,59675,32961
2025-12-06,Uttarakhand,0,3248,4818
2025-12-06,West Bengal,0,27093,6009
2025-12-07,Andaman And Nicobar Islands,0,62,69
2025-12-07,Andhra Pradesh,0,21922,4911
2025-12-07,Arunachal Pradesh,0,104,185
2025-12-07,Assam,0,5018,3970
2025-12-07,Bihar,0,15552,26101
2025-12-07,Chandigarh,0,248,224
2025-12-07,Chhattisgarh,0,3862,18282
2025-12-07,Dadra And Nagar Haveli And Daman And Diu,0,70,36
2025-12-07,Delhi,0,3571,3195
2025-12-07,Goa,0,192,132
2025-12-07,Gujarat,0,6333,3364
2025-12-07,Haryana,0,3708,6864
2025-12-07,Himachal Pradesh,0,531,2353
2025-12-07,Jammu And Kashmir,0,1314,3003
2025-12-07,Jharkhand,0,3334,8349
2025-12-07,Karnataka,0,7720,7592
2025-12-07,Kerala,0,5093,5247
2025-12-07,Ladakh,0,54,25
2025-12-07,Lakshadweep,0,12,34
2025-12-07,Madhya Pradesh,0,8574,23670
2025-12-07,Maharashtra,0,12762,24445
2025-12-07,Manipur,0,626,494
2025-12-07,Meghalaya,0,111,81
2025-12-07,Mizoram,0,79,98
2025-12-07,Nagaland,0,145,205
2025-12-07,Odisha,0,3969,1768
2025-12-07,Puducherry,0,300,117
2025-12-07,Punjab,0,2537,2027
2025-12-07,Rajasthan,0,5509,11454
2025-12-07,Sikkim,0,20,8
2025-12-07,Tamil Nadu,0,15684,9188
2025-12-07,Telangana,0,14325,3256
2025-12-07,Tripura,0,498,531
2025-12-07,Uttar Pradesh,0,49523,45719
2025-12-07,Uttarakhand,0,2098,9062
2025-12-07,West Bengal,0,14590,7610
2025-12-08,Andaman And Nicobar Islands,0,49,96
2025-12-08,Andhra Pradesh,0,18693,14281
2025-12-08,Arunachal Pradesh,0,375,495
2025-12-08,Assam,0,16867,6754
2025-12-08,Bihar,0,69451,22712
2025-12-08,Chandigarh,0,670,206
2025-12-08,Chhatisgarh,0,0,1
2025-12-08,Chhattisgarh,0,33504,20863
2025-12-08,Dadra And Nagar Haveli And Daman And Diu,0,179,185
2025-12-08,Delhi,0,10047,5670
2025-12-08,Goa,0,684,434
2025-12-08,Gujarat,0,21310,22318
2025-12-08,Haryana,0,10342,7520
2025-12-08,Himachal Pradesh,0,2025,1795
2025-12-08,Jammu And Kashmir,0,5154,5263
2025-12-08,Jharkhand,0,17684,6836
2025-12-08,Karnataka,0,21671,12960
2025-12-08,Kerala,0,15104,7449
2025-12-08,Ladakh,0,93,28
2025-12-08,Lakshadweep,0,33,23
2025-12-08,Madhya Pradesh,0,23544,21370
2025-12-08,Maharashtra,0,55040,41430
2025-12-08,Manipur,0,2292,778
2025-12-08,Meghalaya,0,887,368
2025-12-08,Mizoram,0,432,275
2025-12-08,Nagaland,0,543,805
2025-12-08,Odisha,0,14355,13191
2025-12-08,Puducherry,0,509,376
2025-12-08,Punjab,0,9382,9601
2025-12-08,Rajasthan,0,24337,19743
2025-12-08,Sikkim,0,154,44
2025-12-08,Tamil Nadu,0,25333,31357
2025-12-08,Telangana,0,12668,6894
2025-12-08,Tripura,0,2657,1024
2025-12-08,Uttar Pradesh,0,126411,35811
2025-12-08,Uttarakhand,0,5130,6890
2025-12-08,West Bengal,0,42893,12546
2025-12-09,Andaman And Nicobar Islands,0,95,146
2025-12-09,Andhra Pradesh,0,13400,23883
2025-12-09,Arunachal Pradesh,0,240,544
2025-12-09,Assam,0,8678,10474
2025-12-09,Bihar,0,35438,44283
2025-12-09,Chandigarh,0,154,226
2025-12-09,Chhattisgarh,0,17977,37081
2025-12-09,Dadra And Nagar Haveli And Daman And Diu,0,103,143
2025-12-09,Delhi,0,5588,7690
2025-12-09,Goa,0,415,552
2025-12-09,Gujarat,0,11477,15025
2025-12-09,Haryana,0,5440,10871
2025-12-09,Himachal Pradesh,0,1458,2744
2025-12-09,Jammu And Kashmir,0,3225,6042
2025-12-09,Jharkhand,0,9507,10250
2025-12-09,Karnataka,0,14151,15003
2025-12-09,Kerala,0,9382,4507
2025-12-09,Ladakh,0,57,36
2025-12-09,Lakshadweep,0,19,26
2025-12-09,Madhya Pradesh,0,21027,30671
2025-12-09,Maharashtra,0,42906,53926
2025-12-09,Manipur,0,1328,820
2025-12-09,Meghalaya,0,674,443
2025-12-09,Mizoram,0,223,337
2025-12-09,Nagaland,0,404,901
2025-12-09,Odisha,0,7611,11854
2025-12-09,Puducherry,0,335,370
2025-12-09,Punjab,0,5101,9992
2025-12-09,Rajasthan,0,12148,25468
2025-12-09,Sikkim,0,22,30
2025-12-09,Tamil Nadu,0,8810,33921
2025-12-09,Telangana,0,4842,13265
2025-12-09,Tripura,0,884,1664
2025-12-09,Uttar Pradesh,0,48456,64719
2025-12-09,Uttarakhand,0,3123,11002
2025-12-09,West Bengal,0,15682,13255
2025-12-10,Andaman And Nicobar Islands,0,77,53
2025-12-10,Andhra Pradesh,0,14499,10515
2025-12-10,Arunachal Pradesh,0,342,309
2025-12-10,Assam,0,13251,5235
2025-12-10,Bihar,0,36652,19327
2025-12-10,Chandigarh,0,175,89
2025-12-10,Chhattisgarh,0,18433,17553
2025-12-10,Dadra And Nagar Haveli And Daman And Diu,0,102,88
2025-12-10,Delhi,0,3973,3716
2025-12-10,Goa,0,302,283
2025-12-10,Gujarat,0,11213,7824
2025-12-10,Haryana,0,4386,9071
2025-12-10,Himachal Pradesh,0,978,1876
2025-12-10,Jammu And Kashmir,0,2172,5066
2025-12-10,Jharkhand,0,8708,8017
2025-12-10,Karnataka,0,10018,13865
2025-12-10,Kerala,0,7388,7832
2025-12-10,Ladakh,0,57,17
2025-12-10,Lakshadweep,0,15,26
2025-12-10,Madhya Pradesh,0,17787,25110
2025-12-10,Maharashtra,0,40002,58631
2025-12-10,Manipur,0,1095,729
2025-12-10,Meghalaya,0,434,320
2025-12-10,Mizoram,0,190,224
2025-12-10,Nagaland,0,267,576
2025-12-10,Odisha,0,6814,11629
2025-12-10,Puducherry,0,237,385
2025-12-10,Punjab,0,3640,10069
2025-12-10,Rajasthan,0,10795,21526
2025-12-10,Sikkim,0,42,35
2025-12-10,Tamil Nadu,0,12306,33132
2025-12-10,Telangana,0,3680,12839
2025-12-10,Tripura,0,759,1878
2025-12-10,Uttar Pradesh,0,39786,49904
2025-12-10,Uttarakhand,0,3279,9716
2025-12-10,West Bengal,0,33957,11956
2025-12-11,Andaman And Nicobar Islands,0,159,144
2025-12-11,Andhra Pradesh,0,23510,18956
2025-12-11,Arunachal Pradesh,0,373,455
2025-12-11,Assam,0,10451,6935
2025-12-11,Bihar,0,43007,29067
2025-12-11,Chandigarh,0,554,209
2025-12-11,Chhatisgarh,0,0,1
2025-12-11,Chhattisgarh,0,15508,26314
2025-12-11,Dadra And Nagar Haveli And Daman And Diu,0,86,219
2025-12-11,Delhi,0,6894,5203
2025-12-11,Goa,0,470,372
2025-12-11,Gujarat,0,15714,21680
2025-12-11,Haryana,0,7001,10543
2025-12-11,Himachal Pradesh,0,1259,2361
2025-12-11,Jammu And Kashmir,0,2782,5322
2025-12-11,Jharkhand,0,12322,9865
2025-12-11,Karnataka,0,14939,16489
2025-12-11,Kerala,0,8319,6327
2025-12-11,Ladakh,0,71,56
2025-12-11,Lakshadweep,0,21,30
2025-12-11,Madhya Pradesh,0,21522,30097
2025-12-11,Maharashtra,0,53619,53697
2025-12-11,Manipur,0,2334,618
2025-12-11,Meghalaya,0,939,277
2025-12-11,Mizoram,0,425,220
2025-12-11,Nagaland,0,441,505
2025-12-11,Odisha,0,12734,10332
2025-12-11,Puducherry,0,475,400
2025-12-11,Punjab,0,7632,9924
2025-12-11,Rajasthan,0,22846,26375
2025-12-11,Sikkim,0,111,65
2025-12-11,Tamil Nadu,0,26481,40321
2025-12-11,Telangana,0,12089,10158
2025-12-11,Tripura,0,1817,1367
2025-12-11,Uttar Pradesh,0,91343,55566
2025-12-11,Uttarakhand,0,4621,10496
2025-12-11,West Bengal,0,42080,13734
2025-12-12,Andaman And Nicobar Islands,0,132,123
2025-12-12,Andhra Pradesh,0,26936,16391
2025-12-12,Arunachal Pradesh,0,343,451
2025-12-12,Assam,0,13754,7976
2025-12-12,Bihar,0,61245,32984
2025-12-12,Chandigarh,0,768,228
2025-12-12,Chhattisgarh,0,29240,26598
2025-12-12,Dadra And Nagar Haveli And Daman And Diu,0,165,119
2025-12-12,Delhi,0,9373,5785
